0.0633622,0.045812,0.0193102,-0.0390723,-0.0844537,0.222739,0.0698496,0.112398,-0.0208164,0.0211353,-0.0294462,-0.0181825,0.0420347,-0.164124,0.145344,-0.136155,-0.0843213,-0.0346094,-0.0396241,-0.0915706,-0.0323698,0.142224,-0.0521311,0.0700847,-0.0569865,-0.0270661,0.00134083,-0.191862,-0.122206,0.00236076,0.00932137,-0.016968,-0.0516985,0.115449,0.0501491,-0.0394773,0.132555,-0.03817,-0.0644055,0.0598722,0.123964,-0.145325,-0.040507,0.0822973,-0.10809,0.00146034,0.0685057,-0.0203763,-0.0894335,0.045383,0.174962,-0.107175,0.0294672,0.0746146,0.0603884,0.0412979,-0.00156143,-0.0587823,0.101453,-0.130554,-0.0499697,-0.0527972,-0.0787683,-0.132709,0.0190258,-0.116672,0.149069,-0.0345844,0.0205267,0.0121073,-0.0399869,-0.0280593,-0.0210318,-0.0698153,0.0293716,0.0149297,-0.152884,0.0381923,0.0389283,0.133183,0.0201639,0.000526339,0.0544001,-0.00201749,0.0387365,0.0142027,0.132816,-0.0918467,-0.0606587,0.0902061,-0.0426909,-0.125533,-0.0325068,-0.077582,-0.249907,0.016553,0.0718174,-0.0656919,0.0328756,0.0143021,0.0522268,0.11538,0.0265284,0.0519212,-0.0673546,-0.152468,-0.124864,0.0434518,-0.247011,0.0708712,0.0735845,0.0220412,-0.0755016,-0.152552,-0.0540729,0.00469512,-0.095061,-0.142717,-0.0702554,-0.0219461,0.152052,-0.0518242,0.0728812,0.0630968,0.178392,-0.0941259,0.0213254,0.00907729,3
0.0633622,0.045812,0.0193102,-0.0390723,-0.0844537,0.222739,0.0698496,0.112398,-0.0208164,0.0211353,-0.0294462,-0.0181825,0.0420347,-0.164124,0.145344,-0.136155,-0.0843213,-0.0346094,-0.0396241,-0.0915706,-0.0323698,0.142224,-0.0521311,0.0700847,-0.0569865,-0.0270661,0.00134083,-0.191862,-0.122206,0.00236076,0.00932137,-0.016968,-0.0516985,0.115449,0.0501491,-0.0394773,0.132555,-0.03817,-0.0644055,0.0598722,0.123964,-0.145325,-0.040507,0.0822973,-0.10809,0.00146034,0.0685057,-0.0203763,-0.0894335,0.045383,0.174962,-0.107175,0.0294672,0.0746146,0.0603884,0.0412979,-0.00156143,-0.0587823,0.101453,-0.130554,-0.0499697,-0.0527972,-0.0787683,-0.132709,0.0190258,-0.116672,0.149069,-0.0345844,0.0205267,0.0121073,-0.0399869,-0.0280593,-0.0210318,-0.0698153,0.0293716,0.0149297,-0.152884,0.0381923,0.0389283,0.133183,0.0201639,0.000526339,0.0544001,-0.00201749,0.0387365,0.0142027,0.132816,-0.0918467,-0.0606587,0.0902061,-0.0426909,-0.125533,-0.0325068,-0.077582,-0.249907,0.016553,0.0718174,-0.0656919,0.0328756,0.0143021,0.0522268,0.11538,0.0265284,0.0519212,-0.0673546,-0.152468,-0.124864,0.0434518,-0.247011,0.0708712,0.0735845,0.0220412,-0.0755016,-0.152552,-0.0540729,0.00469512,-0.095061,-0.142717,-0.0702554,-0.0219461,0.152052,-0.0518242,0.0728812,0.0630968,0.178392,-0.0941259,0.0213254,0.00907729,3
0.0633622,0.045812,0.0193102,-0.0390723,-0.0844537,0.222739,0.0698496,0.112398,-0.0208164,0.0211353,-0.0294462,-0.0181825,0.0420347,-0.164124,0.145344,-0.136155,-0.0843213,-0.0346094,-0.0396241,-0.0915706,-0.0323698,0.142224,-0.0521311,0.0700847,-0.0569865,-0.0270661,0.00134083,-0.191862,-0.122206,0.00236076,0.00932137,-0.016968,-0.0516985,0.115449,0.0501491,-0.0394773,0.132555,-0.03817,-0.0644055,0.0598722,0.123964,-0.145325,-0.040507,0.0822973,-0.10809,0.00146034,0.0685057,-0.0203763,-0.0894335,0.045383,0.174962,-0.107175,0.0294672,0.0746146,0.0603884,0.0412979,-0.00156143,-0.0587823,0.101453,-0.130554,-0.0499697,-0.0527972,-0.0787683,-0.132709,0.0190258,-0.116672,0.149069,-0.0345844,0.0205267,0.0121073,-0.0399869,-0.0280593,-0.0210318,-0.0698153,0.0293716,0.0149297,-0.152884,0.0381923,0.0389283,0.133183,0.0201639,0.000526339,0.0544001,-0.00201749,0.0387365,0.0142027,0.132816,-0.0918467,-0.0606587,0.0902061,-0.0426909,-0.125533,-0.0325068,-0.077582,-0.249907,0.016553,0.0718174,-0.0656919,0.0328756,0.0143021,0.0522268,0.11538,0.0265284,0.0519212,-0.0673546,-0.152468,-0.124864,0.0434518,-0.247011,0.0708712,0.0735845,0.0220412,-0.0755016,-0.152552,-0.0540729,0.00469512,-0.095061,-0.142717,-0.0702554,-0.0219461,0.152052,-0.0518242,0.0728812,0.0630968,0.178392,-0.0941259,0.0213254,0.00907729,3
0.0633622,0.045812,0.0193102,-0.0390723,-0.0844537,0.222739,0.0698496,0.112398,-0.0208164,0.0211353,-0.0294462,-0.0181825,0.0420347,-0.164124,0.145344,-0.136155,-0.0843213,-0.0346094,-0.0396241,-0.0915706,-0.0323698,0.142224,-0.0521311,0.0700847,-0.0569865,-0.0270661,0.00134083,-0.191862,-0.122206,0.00236076,0.00932137,-0.016968,-0.0516985,0.115449,0.0501491,-0.0394773,0.132555,-0.03817,-0.0644055,0.0598722,0.123964,-0.145325,-0.040507,0.0822973,-0.10809,0.00146034,0.0685057,-0.0203763,-0.0894335,0.045383,0.174962,-0.107175,0.0294672,0.0746146,0.0603884,0.0412979,-0.00156143,-0.0587823,0.101453,-0.130554,-0.0499697,-0.0527972,-0.0787683,-0.132709,0.0190258,-0.116672,0.149069,-0.0345844,0.0205267,0.0121073,-0.0399869,-0.0280593,-0.0210318,-0.0698153,0.0293716,0.0149297,-0.152884,0.0381923,0.0389283,0.133183,0.0201639,0.000526339,0.0544001,-0.00201749,0.0387365,0.0142027,0.132816,-0.0918467,-0.0606587,0.0902061,-0.0426909,-0.125533,-0.0325068,-0.077582,-0.249907,0.016553,0.0718174,-0.0656919,0.0328756,0.0143021,0.0522268,0.11538,0.0265284,0.0519212,-0.0673546,-0.152468,-0.124864,0.0434518,-0.247011,0.0708712,0.0735845,0.0220412,-0.0755016,-0.152552,-0.0540729,0.00469512,-0.095061,-0.142717,-0.0702554,-0.0219461,0.152052,-0.0518242,0.0728812,0.0630968,0.178392,-0.0941259,0.0213254,0.00907729,3
0.0633622,0.045812,0.0193102,-0.0390723,-0.0844537,0.222739,0.0698496,0.112398,-0.0208164,0.0211353,-0.0294462,-0.0181825,0.0420347,-0.164124,0.145344,-0.136155,-0.0843213,-0.0346094,-0.0396241,-0.0915706,-0.0323698,0.142224,-0.0521311,0.0700847,-0.0569865,-0.0270661,0.00134083,-0.191862,-0.122206,0.00236076,0.00932137,-0.016968,-0.0516985,0.115449,0.0501491,-0.0394773,0.132555,-0.03817,-0.0644055,0.0598722,0.123964,-0.145325,-0.040507,0.0822973,-0.10809,0.00146034,0.0685057,-0.0203763,-0.0894335,0.045383,0.174962,-0.107175,0.0294672,0.0746146,0.0603884,0.0412979,-0.00156143,-0.0587823,0.101453,-0.130554,-0.0499697,-0.0527972,-0.0787683,-0.132709,0.0190258,-0.116672,0.149069,-0.0345844,0.0205267,0.0121073,-0.0399869,-0.0280593,-0.0210318,-0.0698153,0.0293716,0.0149297,-0.152884,0.0381923,0.0389283,0.133183,0.0201639,0.000526339,0.0544001,-0.00201749,0.0387365,0.0142027,0.132816,-0.0918467,-0.0606587,0.0902061,-0.0426909,-0.125533,-0.0325068,-0.077582,-0.249907,0.016553,0.0718174,-0.0656919,0.0328756,0.0143021,0.0522268,0.11538,0.0265284,0.0519212,-0.0673546,-0.152468,-0.124864,0.0434518,-0.247011,0.0708712,0.0735845,0.0220412,-0.0755016,-0.152552,-0.0540729,0.00469512,-0.095061,-0.142717,-0.0702554,-0.0219461,0.152052,-0.0518242,0.0728812,0.0630968,0.178392,-0.0941259,0.0213254,0.00907729,3
0.0633622,0.045812,0.0193102,-0.0390723,-0.0844537,0.222739,0.0698496,0.112398,-0.0208164,0.0211353,-0.0294462,-0.0181825,0.0420347,-0.164124,0.145344,-0.136155,-0.0843213,-0.0346094,-0.0396241,-0.0915706,-0.0323698,0.142224,-0.0521311,0.0700847,-0.0569865,-0.0270661,0.00134083,-0.191862,-0.122206,0.00236076,0.00932137,-0.016968,-0.0516985,0.115449,0.0501491,-0.0394773,0.132555,-0.03817,-0.0644055,0.0598722,0.123964,-0.145325,-0.040507,0.0822973,-0.10809,0.00146034,0.0685057,-0.0203763,-0.0894335,0.045383,0.174962,-0.107175,0.0294672,0.0746146,0.0603884,0.0412979,-0.00156143,-0.0587823,0.101453,-0.130554,-0.0499697,-0.0527972,-0.0787683,-0.132709,0.0190258,-0.116672,0.149069,-0.0345844,0.0205267,0.0121073,-0.0399869,-0.0280593,-0.0210318,-0.0698153,0.0293716,0.0149297,-0.152884,0.0381923,0.0389283,0.133183,0.0201639,0.000526339,0.0544001,-0.00201749,0.0387365,0.0142027,0.132816,-0.0918467,-0.0606587,0.0902061,-0.0426909,-0.125533,-0.0325068,-0.077582,-0.249907,0.016553,0.0718174,-0.0656919,0.0328756,0.0143021,0.0522268,0.11538,0.0265284,0.0519212,-0.0673546,-0.152468,-0.124864,0.0434518,-0.247011,0.0708712,0.0735845,0.0220412,-0.0755016,-0.152552,-0.0540729,0.00469512,-0.095061,-0.142717,-0.0702554,-0.0219461,0.152052,-0.0518242,0.0728812,0.0630968,0.178392,-0.0941259,0.0213254,0.00907729,4
0.0633622,0.045812,0.0193102,-0.0390723,-0.0844537,0.222739,0.0698496,0.112398,-0.0208164,0.0211353,-0.0294462,-0.0181825,0.0420347,-0.164124,0.145344,-0.136155,-0.0843213,-0.0346094,-0.0396241,-0.0915706,-0.0323698,0.142224,-0.0521311,0.0700847,-0.0569865,-0.0270661,0.00134083,-0.191862,-0.122206,0.00236076,0.00932137,-0.016968,-0.0516985,0.115449,0.0501491,-0.0394773,0.132555,-0.03817,-0.0644055,0.0598722,0.123964,-0.145325,-0.040507,0.0822973,-0.10809,0.00146034,0.0685057,-0.0203763,-0.0894335,0.045383,0.174962,-0.107175,0.0294672,0.0746146,0.0603884,0.0412979,-0.00156143,-0.0587823,0.101453,-0.130554,-0.0499697,-0.0527972,-0.0787683,-0.132709,0.0190258,-0.116672,0.149069,-0.0345844,0.0205267,0.0121073,-0.0399869,-0.0280593,-0.0210318,-0.0698153,0.0293716,0.0149297,-0.152884,0.0381923,0.0389283,0.133183,0.0201639,0.000526339,0.0544001,-0.00201749,0.0387365,0.0142027,0.132816,-0.0918467,-0.0606587,0.0902061,-0.0426909,-0.125533,-0.0325068,-0.077582,-0.249907,0.016553,0.0718174,-0.0656919,0.0328756,0.0143021,0.0522268,0.11538,0.0265284,0.0519212,-0.0673546,-0.152468,-0.124864,0.0434518,-0.247011,0.0708712,0.0735845,0.0220412,-0.0755016,-0.152552,-0.0540729,0.00469512,-0.095061,-0.142717,-0.0702554,-0.0219461,0.152052,-0.0518242,0.0728812,0.0630968,0.178392,-0.0941259,0.0213254,0.00907729,4
0.0633622,0.045812,0.0193102,-0.0390723,-0.0844537,0.222739,0.0698496,0.112398,-0.0208164,0.0211353,-0.0294462,-0.0181825,0.0420347,-0.164124,0.145344,-0.136155,-0.0843213,-0.0346094,-0.0396241,-0.0915706,-0.0323698,0.142224,-0.0521311,0.0700847,-0.0569865,-0.0270661,0.00134083,-0.191862,-0.122206,0.00236076,0.00932137,-0.016968,-0.0516985,0.115449,0.0501491,-0.0394773,0.132555,-0.03817,-0.0644055,0.0598722,0.123964,-0.145325,-0.040507,0.0822973,-0.10809,0.00146034,0.0685057,-0.0203763,-0.0894335,0.045383,0.174962,-0.107175,0.0294672,0.0746146,0.0603884,0.0412979,-0.00156143,-0.0587823,0.101453,-0.130554,-0.0499697,-0.0527972,-0.0787683,-0.132709,0.0190258,-0.116672,0.149069,-0.0345844,0.0205267,0.0121073,-0.0399869,-0.0280593,-0.0210318,-0.0698153,0.0293716,0.0149297,-0.152884,0.0381923,0.0389283,0.133183,0.0201639,0.000526339,0.0544001,-0.00201749,0.0387365,0.0142027,0.132816,-0.0918467,-0.0606587,0.0902061,-0.0426909,-0.125533,-0.0325068,-0.077582,-0.249907,0.016553,0.0718174,-0.0656919,0.0328756,0.0143021,0.0522268,0.11538,0.0265284,0.0519212,-0.0673546,-0.152468,-0.124864,0.0434518,-0.247011,0.0708712,0.0735845,0.0220412,-0.0755016,-0.152552,-0.0540729,0.00469512,-0.095061,-0.142717,-0.0702554,-0.0219461,0.152052,-0.0518242,0.0728812,0.0630968,0.178392,-0.0941259,0.0213254,0.00907729,4
0.0633622,0.045812,0.0193102,-0.0390723,-0.0844537,0.222739,0.0698496,0.112398,-0.0208164,0.0211353,-0.0294462,-0.0181825,0.0420347,-0.164124,0.145344,-0.136155,-0.0843213,-0.0346094,-0.0396241,-0.0915706,-0.0323698,0.142224,-0.0521311,0.0700847,-0.0569865,-0.0270661,0.00134083,-0.191862,-0.122206,0.00236076,0.00932137,-0.016968,-0.0516985,0.115449,0.0501491,-0.0394773,0.132555,-0.03817,-0.0644055,0.0598722,0.123964,-0.145325,-0.040507,0.0822973,-0.10809,0.00146034,0.0685057,-0.0203763,-0.0894335,0.045383,0.174962,-0.107175,0.0294672,0.0746146,0.0603884,0.0412979,-0.00156143,-0.0587823,0.101453,-0.130554,-0.0499697,-0.0527972,-0.0787683,-0.132709,0.0190258,-0.116672,0.149069,-0.0345844,0.0205267,0.0121073,-0.0399869,-0.0280593,-0.0210318,-0.0698153,0.0293716,0.0149297,-0.152884,0.0381923,0.0389283,0.133183,0.0201639,0.000526339,0.0544001,-0.00201749,0.0387365,0.0142027,0.132816,-0.0918467,-0.0606587,0.0902061,-0.0426909,-0.125533,-0.0325068,-0.077582,-0.249907,0.016553,0.0718174,-0.0656919,0.0328756,0.0143021,0.0522268,0.11538,0.0265284,0.0519212,-0.0673546,-0.152468,-0.124864,0.0434518,-0.247011,0.0708712,0.0735845,0.0220412,-0.0755016,-0.152552,-0.0540729,0.00469512,-0.095061,-0.142717,-0.0702554,-0.0219461,0.152052,-0.0518242,0.0728812,0.0630968,0.178392,-0.0941259,0.0213254,0.00907729,4
0.0633622,0.045812,0.0193102,-0.0390723,-0.0844537,0.222739,0.0698496,0.112398,-0.0208164,0.0211353,-0.0294462,-0.0181825,0.0420347,-0.164124,0.145344,-0.136155,-0.0843213,-0.0346094,-0.0396241,-0.0915706,-0.0323698,0.142224,-0.0521311,0.0700847,-0.0569865,-0.0270661,0.00134083,-0.191862,-0.122206,0.00236076,0.00932137,-0.016968,-0.0516985,0.115449,0.0501491,-0.0394773,0.132555,-0.03817,-0.0644055,0.0598722,0.123964,-0.145325,-0.040507,0.0822973,-0.10809,0.00146034,0.0685057,-0.0203763,-0.0894335,0.045383,0.174962,-0.107175,0.0294672,0.0746146,0.0603884,0.0412979,-0.00156143,-0.0587823,0.101453,-0.130554,-0.0499697,-0.0527972,-0.0787683,-0.132709,0.0190258,-0.116672,0.149069,-0.0345844,0.0205267,0.0121073,-0.0399869,-0.0280593,-0.0210318,-0.0698153,0.0293716,0.0149297,-0.152884,0.0381923,0.0389283,0.133183,0.0201639,0.000526339,0.0544001,-0.00201749,0.0387365,0.0142027,0.132816,-0.0918467,-0.0606587,0.0902061,-0.0426909,-0.125533,-0.0325068,-0.077582,-0.249907,0.016553,0.0718174,-0.0656919,0.0328756,0.0143021,0.0522268,0.11538,0.0265284,0.0519212,-0.0673546,-0.152468,-0.124864,0.0434518,-0.247011,0.0708712,0.0735845,0.0220412,-0.0755016,-0.152552,-0.0540729,0.00469512,-0.095061,-0.142717,-0.0702554,-0.0219461,0.152052,-0.0518242,0.0728812,0.0630968,0.178392,-0.0941259,0.0213254,0.00907729,4
